Code,Name,Manufacturer,Character,System Type,Category,Subtype,Item Type,Part Type,Description,Note,Elemental,Canonical Name,Canonical Rarity,General Category,Specific Category,Is Legendary,Matched Legendary Name,Moved From Manufacturer,Moved Manufacturer Type,Search Text
{12:26},TOR_SG.part_scope_acc_s01_l01_a,Torgue,,,Shotgun,nan,Shotgun,Scope Accessory,,,+Damage,TOR_SG.part_scope_acc_s01_l01_a,Common,Weapon Part,Scope Accessory,False,,,,{12:26} tor_sg.part_scope_acc_s01_l01_a torgue shotgun scope accessory +damage common weapon part scope accessory
{12:27},TOR_SG.part_scope_acc_s01_l01_b,Torgue,,,Shotgun,nan,Shotgun,Scope Accessory,,,-Reload Speed,TOR_SG.part_scope_acc_s01_l01_b,Common,Weapon Part,Scope Accessory,False,,,,{12:27} tor_sg.part_scope_acc_s01_l01_b torgue shotgun scope accessory -reload speed common weapon part scope accessory
{12:28},TOR_SG.part_scope_acc_s02_l01_a,Torgue,,,Shotgun,nan,Shotgun,Scope Accessory,,,No Stat Changes,TOR_SG.part_scope_acc_s02_l01_a,Common,Weapon Part,Scope Accessory,False,,,,{12:28} tor_sg.part_scope_acc_s02_l01_a torgue shotgun scope accessory no stat changes common weapon part scope accessory
{12:29},TOR_SG.part_scope_acc_s02_l01_b,Torgue,,,Shotgun,nan,Shotgun,Scope Accessory,,,+Blast Radius,TOR_SG.part_scope_acc_s02_l01_b,Common,Weapon Part,Scope Accessory,False,,,,{12:29} tor_sg.part_scope_acc_s02_l01_b torgue shotgun scope accessory +blast radius common weapon part scope accessory
{12:30},TOR_SG.part_scope_acc_s01_l02_a,Torgue,,,Shotgun,nan,Shotgun,Scope Accessory,,,+Damage,TOR_SG.part_scope_acc_s01_l02_a,Common,Weapon Part,Scope Accessory,False,,,,{12:30} tor_sg.part_scope_acc_s01_l02_a torgue shotgun scope accessory +damage common weapon part scope accessory
{12:31},TOR_SG.part_scope_acc_s01_l02_b,Torgue,,,Shotgun,nan,Shotgun,Scope Accessory,,,-Reload Speed,TOR_SG.part_scope_acc_s01_l02_b,Common,Weapon Part,Scope Accessory,False,,,,{12:31} tor_sg.part_scope_acc_s01_l02_b torgue shotgun scope accessory -reload speed common weapon part scope accessory
{12:32},TOR_SG.part_scope_acc_s02_l02_a,Torgue,,,Shotgun,nan,Shotgun,Scope Accessory,,,No Stat Changes,TOR_SG.part_scope_acc_s02_l02_a,Common,Weapon Part,Scope Accessory,False,,,,{12:32} tor_sg.part_scope_acc_s02_l02_a torgue shotgun scope accessory no stat changes common weapon part scope accessory
{12:33},TOR_SG.part_scope_acc_s02_l02_b,Torgue,,,Shotgun,nan,Shotgun,Scope Accessory,,,+Blast Radius,TOR_SG.part_scope_acc_s02_l02_b,Common,Weapon Part,Scope Accessory,False,,,,{12:33} tor_sg.part_scope_acc_s02_l02_b torgue shotgun scope accessory +blast radius common weapon part scope accessory
{12:34},TOR_SG.part_grip_05c_ted_jav,Torgue,,,Shotgun,nan,Shotgun,Grip,,,Tediore reload modifier: Javelin,TOR_SG.part_grip_05c_ted_jav,Common,Weapon Part,Grip,False,,,,{12:34} tor_sg.part_grip_05c_ted_jav torgue shotgun grip tediore reload modifier: javelin common weapon part grip
{12:35},TOR_SG.part_grip_05b_ted_homing,Torgue,,,Shotgun,nan,Shotgun,Grip,,,Tediore reload modifier: Homing,TOR_SG.part_grip_05b_ted_homing,Common,Weapon Part,Grip,False,,,,{12:35} tor_sg.part_grip_05b_ted_homing torgue shotgun grip tediore reload modifier: homing common weapon part grip
{12:36},TOR_SG.part_grip_05a_ted_legs,Torgue,,,Shotgun,nan,Shotgun,Grip,,,Tediore reload modifier: Legs,TOR_SG.part_grip_05a_ted_legs,Common,Weapon Part,Grip,False,,,,{12:36} tor_sg.part_grip_05a_ted_legs torgue shotgun grip tediore reload modifier: legs common weapon part grip
{12:37},TOR_SG.part_grip_01,Torgue,,,Shotgun,nan,Shotgun,Grip,,,+Damage,TOR_SG.part_grip_01,Common,Weapon Part,Grip,False,,,,{12:37} tor_sg.part_grip_01 torgue shotgun grip +damage common weapon part grip
{12:38},TOR_SG.part_grip_02,Torgue,,,Shotgun,nan,Shotgun,Grip,,,+Fire Rate,TOR_SG.part_grip_02,Common,Weapon Part,Grip,False,,,,{12:38} tor_sg.part_grip_02 torgue shotgun grip +fire rate common weapon part grip
{12:39},TOR_SG.part_grip_03,Torgue,,,Shotgun,nan,Shotgun,Grip,,,-Reload Speed,TOR_SG.part_grip_03,Common,Weapon Part,Grip,False,,,,{12:39} tor_sg.part_grip_03 torgue shotgun grip -reload speed common weapon part grip
{12:40},TOR_SG.part_grip_04_hyp,Torgue,,,Shotgun,nan,Shotgun,Grip,,,Hyperion Grip,TOR_SG.part_grip_04_hyp,Common,Weapon Part,Grip,False,,,,{12:40} tor_sg.part_grip_04_hyp torgue shotgun grip hyperion grip common weapon part grip
{12:41},TOR_SG.part_underbarrel_05_ammoswitcher,Torgue,,,Shotgun,nan,Shotgun,Underbarrel,,,Daedalus Ammo Switch,TOR_SG.part_underbarrel_05_ammoswitcher,Common,Weapon Part,Underbarrel,False,,,,{12:41} tor_sg.part_underbarrel_05_ammoswitcher torgue shotgun underbarrel daedalus ammo switch common weapon part underbarrel
{12:42},TOR_SG.part_underbarrel_06_malswitch,Torgue,,,Shotgun,nan,Shotgun,Underbarrel,,,Maliwan Element Switch,TOR_SG.part_underbarrel_06_malswitch,Common,Weapon Part,Underbarrel,False,,,,{12:42} tor_sg.part_underbarrel_06_malswitch torgue shotgun underbarrel maliwan element switch common weapon part underbarrel
{12:43},TOR_SG.part_underbarrel_01_seeker_missiles,Torgue,,,Shotgun,nan,Shotgun,Underbarrel,,,Alt Fire - Seeker Missles,TOR_SG.part_underbarrel_01_seeker_missiles,Common,Weapon Part,Underbarrel,False,,,,{12:43} tor_sg.part_underbarrel_01_seeker_missiles torgue shotgun underbarrel alt fire - seeker missles common weapon part underbarrel
{12:44},TOR_SG.part_underbarrel_03_bounce_grenade,Torgue,,,Shotgun,nan,Shotgun,Underbarrel,,,Alt Fire - Rolling Thunder Grenades,TOR_SG.part_underbarrel_03_bounce_grenade,Common,Grenade Part,Underbarrel,False,,,,{12:44} tor_sg.part_underbarrel_03_bounce_grenade torgue shotgun underbarrel alt fire - rolling thunder grenades common grenade part underbarrel
{12:45},TOR_SG.part_underbarrel_04_atlas,Torgue,,,Shotgun,nan,Shotgun,Underbarrel,,,Atlas Tracker Darts,TOR_SG.part_underbarrel_04_atlas,Common,Weapon Part,Underbarrel,False,,,,{12:45} tor_sg.part_underbarrel_04_atlas torgue shotgun underbarrel atlas tracker darts common weapon part underbarrel
{12:46},TOR_SG.part_foregrip_02,Torgue,,,Shotgun,nan,Shotgun,Foregrip,,,+Fire Rate,TOR_SG.part_foregrip_02,Common,Weapon Part,Foregrip,False,,,,{12:46} tor_sg.part_foregrip_02 torgue shotgun foregrip +fire rate common weapon part foregrip
{12:47},TOR_SG.part_foregrip_03,Torgue,,,Shotgun,nan,Shotgun,Foregrip,,,+Blast Radius,TOR_SG.part_foregrip_03,Common,Weapon Part,Foregrip,False,,,,{12:47} tor_sg.part_foregrip_03 torgue shotgun foregrip +blast radius common weapon part foregrip
{12:48},TOR_SG.part_foregrip_01,Torgue,,,Shotgun,nan,Shotgun,Foregrip,,,+Damage,TOR_SG.part_foregrip_01,Common,Weapon Part,Foregrip,False,,,,{12:48} tor_sg.part_foregrip_01 torgue shotgun foregrip +damage common weapon part foregrip
{12:49},TOR_SG.part_underbarrel_04_atlas_ball,Torgue,,,Shotgun,nan,Shotgun,Underbarrel,,,Atlas Tracker Grenades,TOR_SG.part_underbarrel_04_atlas_ball,Common,Grenade Part,Underbarrel,False,,,,{12:49} tor_sg.part_underbarrel_04_atlas_ball torgue shotgun underbarrel atlas tracker grenades common grenade part underbarrel
{12:50},TOR_SG.part_underbarrel_02_flameblast,Torgue,,,Shotgun,nan,Shotgun,Underbarrel,,,Alt Fire - Flame Blast,TOR_SG.part_underbarrel_02_flameblast,Common,Weapon Part,Underbarrel,False,,,,{12:50} tor_sg.part_underbarrel_02_flameblast torgue shotgun underbarrel alt fire - flame blast common weapon part underbarrel
{12:51},TOR_SG.part_secondary_ammo_smg,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Daedalus SMG Ammo,TOR_SG.part_secondary_ammo_smg,Common,Weapon Part,Manufacturer Part,False,,,,{12:51} tor_sg.part_secondary_ammo_smg torgue shotgun manufacturer part daedalus smg ammo common weapon part manufacturer part
{12:52},TOR_SG.part_secondary_ammo_ps,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Daedalus Pistol Ammo,TOR_SG.part_secondary_ammo_ps,Common,Weapon Part,Manufacturer Part,False,,,,{12:52} tor_sg.part_secondary_ammo_ps torgue shotgun manufacturer part daedalus pistol ammo common weapon part manufacturer part
{12:53},TOR_SG.part_secondary_ammo_ar,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Daedalus AR Ammo,TOR_SG.part_secondary_ammo_ar,Common,Weapon Part,Manufacturer Part,False,,,,{12:53} tor_sg.part_secondary_ammo_ar torgue shotgun manufacturer part daedalus ar ammo common weapon part manufacturer part
{12:54},TOR_SG.part_secondary_ammo_sr,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Daedalus SR Ammo,TOR_SG.part_secondary_ammo_sr,Common,Weapon Part,Manufacturer Part,False,,,,{12:54} tor_sg.part_secondary_ammo_sr torgue shotgun manufacturer part daedalus sr ammo common weapon part manufacturer part
{12:56},TOR_SG.part_barrel_02_leadballoon,Torgue,,,Shotgun,nan,Shotgun,Barrel,,,Lead Balloon,TOR_SG.part_barrel_02_leadballoon,Legendary,Weapon Part,Barrel,True,Lead Balloon,,,{12:56} tor_sg.part_barrel_02_leadballoon torgue shotgun barrel lead balloon legendary weapon part barrel
{12:57},TOR_SG.comp_05_legendary_LeadBalloon,Torgue,,,Shotgun,nan,Shotgun,Rarity,Lead Balloon,,,Lead Balloon,Legendary,Weapon Part,Rarity,True,Lead Balloon,,,{12:57} tor_sg.comp_05_legendary_leadballoon torgue shotgun rarity lead balloon legendary weapon part rarity
{12:58},TOR_SG.part_barrel_01_linebacker,Torgue,,,Shotgun,nan,Shotgun,Barrel,,,Linebacker,TOR_SG.part_barrel_01_linebacker,Legendary,Weapon Part,Barrel,True,Linebacker,,,{12:58} tor_sg.part_barrel_01_linebacker torgue shotgun barrel linebacker legendary weapon part barrel
{12:78},TOR_SG.part_barrel_02_arctic,Torgue,,,Shotgun,nan,Shotgun,Barrel,,,Arctic,TOR_SG.part_barrel_02_arctic,Common,Weapon Part,Barrel,False,,,,{12:78} tor_sg.part_barrel_02_arctic torgue shotgun barrel arctic common weapon part barrel
{12:79},TOR_SG.comp_05_legendary_arctic,Torgue,,,Shotgun,nan,Shotgun,Rarity,Arctic,,Can be used for skin,Arctic,Legendary,Weapon Part,Rarity,True,,,,{12:79} tor_sg.comp_05_legendary_arctic torgue shotgun rarity arctic can be used for skin legendary weapon part rarity
{12:61},TOR_SG.part_barrel_01_a,Torgue,,,Shotgun,nan,Shotgun,Barrel Accessory,,,+Damage,TOR_SG.part_barrel_01_a,Common,Weapon Part,Barrel Accessory,False,,,,{12:61} tor_sg.part_barrel_01_a torgue shotgun barrel accessory +damage common weapon part barrel accessory
{12:62},TOR_SG.part_barrel_01_b,Torgue,,,Shotgun,nan,Shotgun,Barrel Accessory,,,+Damage,TOR_SG.part_barrel_01_b,Common,Weapon Part,Barrel Accessory,False,,,,{12:62} tor_sg.part_barrel_01_b torgue shotgun barrel accessory +damage common weapon part barrel accessory
{12:63},TOR_SG.part_barrel_01_c,Torgue,,,Shotgun,nan,Shotgun,Barrel Accessory,,,+Blast Radius,TOR_SG.part_barrel_01_c,Common,Weapon Part,Barrel Accessory,False,,,,{12:63} tor_sg.part_barrel_01_c torgue shotgun barrel accessory +blast radius common weapon part barrel accessory
{12:64},TOR_SG.part_barrel_01_d,Torgue,,,Shotgun,nan,Shotgun,Barrel Accessory,,,+Accuracy,TOR_SG.part_barrel_01_d,Common,Weapon Part,Barrel Accessory,False,,,,{12:64} tor_sg.part_barrel_01_d torgue shotgun barrel accessory +accuracy common weapon part barrel accessory
{12:65},TOR_SG.part_barrel_02_a,Torgue,,,Shotgun,nan,Shotgun,Barrel Accessory,,,+Damage,TOR_SG.part_barrel_02_a,Common,Weapon Part,Barrel Accessory,False,,,,{12:65} tor_sg.part_barrel_02_a torgue shotgun barrel accessory +damage common weapon part barrel accessory
{12:66},TOR_SG.part_barrel_02_b,Torgue,,,Shotgun,nan,Shotgun,Barrel Accessory,,,+Accuracy,TOR_SG.part_barrel_02_b,Common,Weapon Part,Barrel Accessory,False,,,,{12:66} tor_sg.part_barrel_02_b torgue shotgun barrel accessory +accuracy common weapon part barrel accessory
{12:67},TOR_SG.part_barrel_02_c,Torgue,,,Shotgun,nan,Shotgun,Barrel Accessory,,,+Fire Rate,TOR_SG.part_barrel_02_c,Common,Weapon Part,Barrel Accessory,False,,,,{12:67} tor_sg.part_barrel_02_c torgue shotgun barrel accessory +fire rate common weapon part barrel accessory
{12:68},TOR_SG.part_barrel_02_d,Torgue,,,Shotgun,nan,Shotgun,Barrel Accessory,,,+Fire Rate,TOR_SG.part_barrel_02_d,Common,Weapon Part,Barrel Accessory,False,,,,{12:68} tor_sg.part_barrel_02_d torgue shotgun barrel accessory +fire rate common weapon part barrel accessory
{12:69},TOR_SG.part_barrel_licensed_jak,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Jakobs Ricochet,TOR_SG.part_barrel_licensed_jak,Common,Weapon Part,Manufacturer Part,False,,,,{12:69} tor_sg.part_barrel_licensed_jak torgue shotgun manufacturer part jakobs ricochet common weapon part manufacturer part
{12:70},TOR_SG.part_barrel_licensed_ted,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Tediore Reload,TOR_SG.part_barrel_licensed_ted,Common,Weapon Part,Manufacturer Part,False,,,,{12:70} tor_sg.part_barrel_licensed_ted torgue shotgun manufacturer part tediore reload common weapon part manufacturer part
{12:71},TOR_SG.part_barrel_licensed_ted_shooting,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Tediore Shooting,TOR_SG.part_barrel_licensed_ted_shooting,Common,Weapon Part,Manufacturer Part,False,,,,{12:71} tor_sg.part_barrel_licensed_ted_shooting torgue shotgun manufacturer part tediore shooting common weapon part manufacturer part
{12:72},TOR_SG.part_barrel_licensed_ted_mirv,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Tediore MIRV,TOR_SG.part_barrel_licensed_ted_mirv,Common,Weapon Part,Manufacturer Part,False,,,,{12:72} tor_sg.part_barrel_licensed_ted_mirv torgue shotgun manufacturer part tediore mirv common weapon part manufacturer part
{12:73},TOR_SG.part_barrel_licensed_ted_combo,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Tediore Combo,TOR_SG.part_barrel_licensed_ted_combo,Legendary,Weapon Part,Manufacturer Part,True,Combo,,,{12:73} tor_sg.part_barrel_licensed_ted_combo torgue shotgun manufacturer part tediore combo legendary weapon part manufacturer part
{12:74},TOR_SG.part_barrel_licensed_hyp,Torgue,,,Shotgun,nan,Shotgun,Manufacturer Part,,,Hyperion Shield visual accessory,TOR_SG.part_barrel_licensed_hyp,Common,Weapon Part,Manufacturer Part,False,,,,{12:74} tor_sg.part_barrel_licensed_hyp torgue shotgun manufacturer part hyperion shield visual accessory common weapon part manufacturer part
{12:95},TOR_SG.comp_01_common,Torgue,,,Shotgun,nan,Shotgun,Rarity,,,,TOR_SG.comp_01_common,Common,Weapon Part,Rarity,False,,,,{12:95} tor_sg.comp_01_common torgue shotgun rarity common weapon part rarity
{12:96},TOR_SG.comp_02_uncommon,Torgue,,,Shotgun,nan,Shotgun,Rarity,,,,TOR_SG.comp_02_uncommon,Uncommon,Weapon Part,Rarity,False,,,,{12:96} tor_sg.comp_02_uncommon torgue shotgun rarity uncommon weapon part rarity
{12:97},TOR_SG.comp_03_rare,Torgue,,,Shotgun,nan,Shotgun,Rarity,,,,TOR_SG.comp_03_rare,Rare,Weapon Part,Rarity,False,,,,{12:97} tor_sg.comp_03_rare torgue shotgun rarity rare weapon part rarity
{12:98},TOR_SG.comp_04_epic,Torgue,,,Shotgun,nan,Shotgun,Rarity,,,,TOR_SG.comp_04_epic,Epic,Weapon Part,Rarity,False,,,,{12:98} tor_sg.comp_04_epic torgue shotgun rarity epic weapon part rarity
{13:1},DAD_AR.part_body,Daedalus,,,Assault Rifle,nan,Assault Rifle,Body,DAD_AR_Body,,No Stat Changes,DAD_AR_Body,Common,Weapon Part,Body,False,,,,{13:1} dad_ar.part_body daedalus assault rifle body dad_ar_body no stat changes common weapon part body
{13:2},DAD_AR.part_body_a,Daedalus,,,Assault Rifle,nan,Assault Rifle,Body Accessory,DAD_AR_Body_A,,-Reload Speed,DAD_AR_Body_A,Common,Weapon Part,Body Accessory,False,,,,{13:2} dad_ar.part_body_a daedalus assault rifle body accessory dad_ar_body_a -reload speed common weapon part body accessory
{13:3},DAD_AR.part_body_b,Daedalus,,,Assault Rifle,nan,Assault Rifle,Body Accessory,DAD_AR_Body_B,,-Reload Speed,DAD_AR_Body_B,Common,Weapon Part,Body Accessory,False,,,,{13:3} dad_ar.part_body_b daedalus assault rifle body accessory dad_ar_body_b -reload speed common weapon part body accessory
{13:4},DAD_AR.part_body_c,Daedalus,,,Assault Rifle,nan,Assault Rifle,Body Accessory,DAD_AR_Body_C,,+Accuracy,DAD_AR_Body_C,Common,Weapon Part,Body Accessory,False,,,,{13:4} dad_ar.part_body_c daedalus assault rifle body accessory dad_ar_body_c +accuracy common weapon part body accessory
{13:5},DAD_AR.part_body_d,Daedalus,,,Assault Rifle,nan,Assault Rifle,Body Accessory,DAD_AR_Body_D,,No Stat Changes,DAD_AR_Body_D,Common,Weapon Part,Body Accessory,False,,,,{13:5} dad_ar.part_body_d daedalus assault rifle body accessory dad_ar_body_d no stat changes common weapon part body accessory
{13:6},DAD_AR.part_barrel_01,Daedalus,,,Assault Rifle,nan,Assault Rifle,Barrel,DAD_AR_Barrel_01,,Spec-Tec Barrel,DAD_AR_Barrel_01,Common,Weapon Part,Barrel,False,,,,{13:6} dad_ar.part_barrel_01 daedalus assault rifle barrel dad_ar_barrel_01 spec-tec barrel common weapon part barrel
{13:7},DAD_AR.part_barrel_02,Daedalus,,,Assault Rifle,nan,Assault Rifle,Barrel,DAD_AR_Barrel_02,,F.A.N.G. Barrel,DAD_AR_Barrel_02,Legendary,Weapon Part,Barrel,True,DAD_AR_Barrel_02,,,{13:7} dad_ar.part_barrel_02 daedalus assault rifle barrel dad_ar_barrel_02 f.a.n.g. barrel legendary weapon part barrel
{13:8},DAD_AR.part_barrel_unique_om,Daedalus,,,Assault Rifle,nan,Assault Rifle,Barrel,DAD_AR_Barrel_01,,Oscar Mike Barrel,DAD_AR_Barrel_01,Legendary,Weapon Part,Barrel,True,Oscar Mike,,,{13:8} dad_ar.part_barrel_unique_om daedalus assault rifle barrel dad_ar_barrel_01 oscar mike barrel legendary weapon part barrel
{13:9},DAD_AR.part_barrel_01_a,Daedalus,,,Assault Rifle,nan,Assault Rifle,Barrel Accessory,DAD_AR_Barrel_01_A,,+Damage,DAD_AR_Barrel_01_A,Common,Weapon Part,Barrel Accessory,False,,,,{13:9} dad_ar.part_barrel_01_a daedalus assault rifle barrel accessory dad_ar_barrel_01_a +damage common weapon part barrel accessory
{13:10},DAD_AR.part_barrel_01_b,Daedalus,,,Assault Rifle,nan,Assault Rifle,Barrel Accessory,DAD_AR_Barrel_01_B,,+Crit Damage,DAD_AR_Barrel_01_B,Common,Weapon Part,Barrel Accessory,False,,,,{13:10} dad_ar.part_barrel_01_b daedalus assault rifle barrel accessory dad_ar_barrel_01_b +crit damage common weapon part barrel accessory
{13:11},DAD_AR.part_barrel_01_c,Daedalus,,,Assault Rifle,nan,Assault Rifle,DAD_AR.part_barrel_01_c,,,,DAD_AR.part_barrel_01_c,Common,Weapon Part,DAD_AR.part_barrel_01_c,False,,,,{13:11} dad_ar.part_barrel_01_c daedalus assault rifle dad_ar.part_barrel_01_c common weapon part dad_ar.part_barrel_01_c
{13:12},DAD_AR.part_barrel_01_d,Daedalus,,,Assault Rifle,nan,Assault Rifle,DAD_AR.part_barrel_01_d,,,,DAD_AR.part_barrel_01_d,Common,Weapon Part,DAD_AR.part_barrel_01_d,False,,,,{13:12} dad_ar.part_barrel_01_d daedalus assault rifle dad_ar.part_barrel_01_d common weapon part dad_ar.part_barrel_01_d
{13:13},DAD_AR.part_barrel_02_a,Daedalus,,,Assault Rifle,nan,Assault Rifle,DAD_AR.part_barrel_02_a,,,,DAD_AR.part_barrel_02_a,Common,Weapon Part,DAD_AR.part_barrel_02_a,False,,,,{13:13} dad_ar.part_barrel_02_a daedalus assault rifle dad_ar.part_barrel_02_a common weapon part dad_ar.part_barrel_02_a
{13:14},DAD_AR.part_barrel_02_b,Daedalus,,,Assault Rifle,nan,Assault Rifle,DAD_AR.part_barrel_02_b,,,,DAD_AR.part_barrel_02_b,Common,Weapon Part,DAD_AR.part_barrel_02_b,False,,,,{13:14} dad_ar.part_barrel_02_b daedalus assault rifle dad_ar.part_barrel_02_b common weapon part dad_ar.part_barrel_02_b
{13:15},DAD_AR.part_barrel_02_c,Daedalus,,,Assault Rifle,nan,Assault Rifle,DAD_AR.part_barrel_02_c,,,,DAD_AR.part_barrel_02_c,Common,Weapon Part,DAD_AR.part_barrel_02_c,False,,,,{13:15} dad_ar.part_barrel_02_c daedalus assault rifle dad_ar.part_barrel_02_c common weapon part dad_ar.part_barrel_02_c
{13:16},DAD_AR.part_barrel_02_d,Daedalus,,,Assault Rifle,nan,Assault Rifle,DAD_AR.part_barrel_02_d,,,,DAD_AR.part_barrel_02_d,Common,Weapon Part,DAD_AR.part_barrel_02_d,False,,,,{13:16} dad_ar.part_barrel_02_d daedalus assault rifle dad_ar.part_barrel_02_d common weapon part dad_ar.part_barrel_02_d
{13:17},DAD_AR.part_barrel_licensed_jak,Daedalus,,,Assault Rifle,nan,Assault Rifle,DAD_AR.part_barrel_licensed_jak,,,,DAD_AR.part_barrel_licensed_jak,Common,Weapon Part,DAD_AR.part_barrel_licensed_jak,False,,,,{13:17} dad_ar.part_barrel_licensed_jak daedalus assault rifle dad_ar.part_barrel_licensed_jak common weapon part dad_ar.part_barrel_licensed_jak
{13:18},DAD_AR.part_barrel_licensed_ted,Daedalus,,,Assault Rifle,nan,Assault Rifle,DAD_AR.part_barrel_licensed_ted,,,,DAD_AR.part_barrel_licensed_ted,Common,Weapon Part,DAD_AR.part_barrel_licensed_ted,False,,,,{13:18} dad_ar.part_barrel_licensed_ted daedalus assault rifle dad_ar.part_barrel_licensed_ted common weapon part dad_ar.part_barrel_licensed_ted
{13:20},DAD_AR.part_barrel_licensed_ted_shooting,Daedalus,,,Assault Rifle,nan,Assault Rifle,Manufacturer Part,DAD_AR_TopAcc_03 + 03_A,,Tediore Shooting,DAD_AR_TopAcc_03 + 03_A,Common,Weapon Part,Manufacturer Part,False,,,,{13:20} dad_ar.part_barrel_licensed_ted_shooting daedalus assault rifle manufacturer part dad_ar_topacc_03 + 03_a tediore shooting common weapon part manufacturer part
{13:21},DAD_AR.part_barrel_licensed_ted_mirv,Daedalus,,,Assault Rifle,nan,Assault Rifle,Manufacturer Part,DAD_AR_TopAcc_03 + 03_B,,Tediore MIRV,DAD_AR_TopAcc_03 + 03_B,Common,Weapon Part,Manufacturer Part,False,,,,{13:21} dad_ar.part_barrel_licensed_ted_mirv daedalus assault rifle manufacturer part dad_ar_topacc_03 + 03_b tediore mirv common weapon part manufacturer part
