Code,Name,Manufacturer,Item Type,Part Type,Description,Info,Elemental
{19:25},BOR_SM.part_mag_ted_thrown_04_cov,Ripper,SMG,Stat Modifier,,,3.0s Reload
{19:26},BOR_SM.part_scope_ironsight,Ripper,SMG,Scope,,,ADS
{19:27},BOR_SM.part_scope_01_lens_01,Ripper,SMG,Scope,,,ADS +Zoom
{19:28},BOR_SM.part_scope_01_lens_02,Ripper,SMG,Scope,,,ADS ++Zoom
{19:29},BOR_SM.part_scope_02_lens_01,Ripper,SMG,Scope,,,ADS +++Zoom
{19:30},BOR_SM.part_scope_02_lens_02,Ripper,SMG,Scope,,,ADS ++++Zoom
{19:31},BOR_SM.part_scope_acc_s01_l01_a,Ripper,SMG,Scope Accessory,,,+Damage
{19:32},BOR_SM.part_scope_acc_s01_l01_b,Ripper,SMG,Scope Accessory,,,-Reload Speed
{19:33},BOR_SM.part_scope_acc_s02_l01_a,Ripper,SMG,Scope Accessory,,,No Stat Changes
{19:34},BOR_SM.part_scope_acc_s02_l01_b,Ripper,SMG,Scope Accessory,,,+Crit Damage
{19:35},BOR_SM.part_scope_acc_s01_l02_a,Ripper,SMG,Scope Accessory,,,+Damage
{19:36},BOR_SM.part_scope_acc_s01_l02_b,Ripper,SMG,Scope Accessory,,,-Reload Speed
{19:37},BOR_SM.part_scope_acc_s02_l02_a,Ripper,SMG,Scope Accessory,,,No Stat Changes
{19:38},BOR_SM.part_scope_acc_s02_l02_b,Ripper,SMG,Scope Accessory,,,+Crit Damage
{19:39},BOR_SM.part_grip_05a_ted_legs,Ripper,SMG,Grip,,,Tediore reload modifier: Legs
{19:40},BOR_SM.part_grip_05c_ted_jav,Ripper,SMG,Grip,,,Tediore reload modifier: Javelin
{19:41},BOR_SM.part_grip_05b_ted_homing,Ripper,SMG,Grip,,,Tediore reload modifier: Homing
{19:42},BOR_SM.part_grip_01,Ripper,SMG,Grip,,,+Damage
{19:43},BOR_SM.part_grip_02,Ripper,SMG,Grip,,,+Fire Rate
{19:44},BOR_SM.part_grip_03,Ripper,SMG,Grip,,,-Reload Speed
{19:45},BOR_SM.part_grip_04_hyp,Ripper,SMG,Grip,,,Hyperion Grip
{19:46},BOR_SM.part_underbarrel_03_gastrap,Ripper,SMG,Underbarrel,,,Alt Fire - Gas Trap
{19:47},BOR_SM.part_underbarrel_02_drunkrocket,Ripper,SMG,Underbarrel,,,Alt Fire - Ripper Rocket Launcher
{19:48},BOR_SM.part_underbarrel_06_malswitch,Ripper,SMG,Underbarrel,,,Maliwan Element Switch
{19:49},BOR_SM.part_underbarrel_04_atlas,Ripper,SMG,Underbarrel,,,Atlas Tracker Darts
{19:50},BOR_SM.part_foregrip_01,Ripper,SMG,Foregrip,,,+Damage
{19:51},BOR_SM.part_foregrip_03,Ripper,SMG,Foregrip,,,+Accuracy
{19:52},BOR_SM.part_underbarrel_01_shrapnel,Ripper,SMG,Underbarrel,,,Alt Fire - Shrapnel Cannon
{19:53},BOR_SM.part_underbarrel_04_atlas_ball,Ripper,SMG,Underbarrel,,,Atlas Tracker Grenades
{19:54},BOR_SM.part_underbarrel_05_ammoswitcher,Ripper,SMG,Underbarrel,,,Daedalus Ammo Switch
{19:55},BOR_SM.part_foregrip_02,Ripper,SMG,Foregrip,,,+Fire Rate
{19:56},BOR_SM.comp_05_legendary_Roil,Ripper,SMG,Rarity,Roil,,
{19:57},BOR_SM.part_barrel_01_Roil,Ripper,SMG,Barrel,,,Roil
{19:62},BOR_SM.part_secondary_ammo_sg,Ripper,SMG,Manufacturer Part,,,Daedalus Shotgun Ammo
{19:63},BOR_SM.part_secondary_ammo_ar,Ripper,SMG,Manufacturer Part,,,Daedalus AR Ammo
{19:64},BOR_SM.part_secondary_ammo_ps,Ripper,SMG,Manufacturer Part,,,Daedalus Pistol Ammo
{19:65},BOR_SM.part_secondary_ammo_sr,Ripper,SMG,Manufacturer Part,,,Daedalus SR Ammo
{19:66},BOR_SM.part_barrel_01_a,Ripper,SMG,Barrel Accessory,,,+Damage
{19:67},BOR_SM.part_barrel_01_b,Ripper,SMG,Barrel Accessory,,,-Reload Speed
{19:68},BOR_SM.part_barrel_01_c,Ripper,SMG,Barrel Accessory,,,+Damage
{19:69},BOR_SM.part_barrel_01_d,Ripper,SMG,Barrel Accessory,,,+Accuracy
{19:70},BOR_SM.part_barrel_02_a,Ripper,SMG,Barrel Accessory,,,+Damage
{19:71},BOR_SM.part_barrel_02_b,Ripper,SMG,Barrel Accessory,,,+Accuracy
{19:72},BOR_SM.part_barrel_02_c,Ripper,SMG,Barrel Accessory,,,+Fire Rate
{19:73},BOR_SM.part_barrel_02_d,Ripper,SMG,Barrel Accessory,,,+Fire Rate
{19:74},BOR_SM.part_barrel_licensed_jak,Ripper,SMG,Manufacturer Part,,,Jakobs Ricochet
{19:75},BOR_SM.part_barrel_licensed_ted,Ripper,SMG,Manufacturer Part,,,Tediore Reload
{19:76},BOR_SM.part_barrel_licensed_ted_shooting,Ripper,SMG,Manufacturer Part,,,Tediore Shooting
{19:77},BOR_SM.part_barrel_licensed_ted_mirv,Ripper,SMG,Manufacturer Part,,,Tediore MIRV
{19:78},BOR_SM.part_barrel_licensed_ted_combo,Ripper,SMG,Manufacturer Part,,,Tediore Combo
{19:79},BOR_SM.part_barrel_licensed_hyp,Ripper,SMG,Manufacturer Part,,,Hyperion Shield visual accessory
{19:80},BOR_SM.part_mag_torgue_normal,Ripper,SMG,Manufacturer Part,,,Torgue Impact Gyrojets
{19:81},BOR_SM.part_mag_torgue_sticky,Ripper,SMG,Manufacturer Part,,,Torgue Sticky Gyrojets
{19:95},BOR_SM.comp_01_common,Ripper,SMG,Rarity,,,
{19:96},BOR_SM.comp_02_uncommon,Ripper,SMG,Rarity,,,
{19:97},BOR_SM.comp_03_rare,Ripper,SMG,Rarity,,,
{19:98},BOR_SM.comp_04_epic,Ripper,SMG,Rarity,,,
{20:3},DAD_SM.part_body_a,Daedalus,SMG,Body Accessory,,,-Reload Speed
{20:4},DAD_SM.part_body_b,Daedalus,SMG,Body Accessory,,,-Reload Speed
{20:5},DAD_SM.part_body_c,Daedalus,SMG,Body Accessory,,,+Accuracy
{20:6},DAD_SM.part_body_d,Daedalus,SMG,Body Accessory,,,No Stat Changes
{20:7},DAD_SM.part_barrel_01,Daedalus,SMG,Barrel,,,GCX
{20:8},DAD_SM.part_barrel_02,Daedalus,SMG,Barrel,,,Painter
{20:9},DAD_SM.part_shield_default,Daedalus,SMG,Manufacturer Part,,,Hyperion Shield
{20:10},DAD_SM.part_shield_ricochet,Daedalus,SMG,Manufacturer Part,,,Hyperion Ricochet Shield
{20:11},DAD_SM.part_shield_ammo,Daedalus,SMG,Manufacturer Part,,,Hyperion Absorb Shield
{20:12},DAD_SM.part_shield_amp,Daedalus,SMG,Manufacturer Part,,,Hyperion Amp Shield
{20:13},DAD_SM.part_mag_01,Daedalus,SMG,Magazine,,,2.3s Reload
{20:14},DAD_SM.part_mag_02,Daedalus,SMG,Magazine,,,2.6s Reload
{20:15},DAD_SM.part_mag_03_tor,Daedalus,SMG,Magazine,,,2.8s Reload
{20:16},DAD_SM.part_mag_04_cov,Daedalus,SMG,Magazine,,,4.0s Reload
{20:17},DAD_SM.part_mag_05_borg,Daedalus,SMG,Magazine,,,2.1s Reload
{20:18},DAD_SM.part_mag_torgue_normal,Daedalus,SMG,Manufacturer Part,,,Torgue Impact Gyrojets
{20:19},DAD_SM.part_mag_torgue_sticky,Daedalus,SMG,Manufacturer Part,,,Torgue Sticky Gyrojets
{20:20},DAD_SM.part_mag_ted_thrown_01,Daedalus,SMG,Stat Modifier,,,1.6s Reload
{20:21},DAD_SM.part_mag_ted_thrown_02,Daedalus,SMG,Stat Modifier,,,1.6s Reload
{20:22},DAD_SM.part_mag_ted_thrown_03_tor,Daedalus,SMG,Stat Modifier,,,1.6s Reload
{20:23},DAD_SM.part_mag_ted_thrown_04_cov,Daedalus,SMG,Stat Modifier,,,3.0s Reload
{20:24},DAD_SM.part_mag_ted_thrown_05_bor,Daedalus,SMG,Stat Modifier,,,3.0s Reload
{20:25},DAD_SM.part_scope_02_lens_02,Daedalus,SMG,Scope,,,ADS ++Zoom
{20:26},DAD_SM.part_scope_02_lens_01,Daedalus,SMG,Scope,,,ADS ++Zoom
{20:27},DAD_SM.part_scope_01_lens_02,Daedalus,SMG,Scope,,,ADS +Zoom
{20:28},DAD_SM.part_scope_01_lens_01,Daedalus,SMG,Scope,,,ADS +Zoom
{20:29},DAD_SM.part_scope_ironsight,Daedalus,SMG,Scope,,,ADS
{20:30},DAD_SM.part_scope_acc_s02_lb_b,Daedalus,SMG,Scope Accessory,,,+Damage
{20:31},DAD_SM.part_scope_acc_s02_lb_a,Daedalus,SMG,Scope Accessory,,,+Damage
{20:32},DAD_SM.part_scope_acc_s01_l01_a,Daedalus,SMG,Scope Accessory,,,+Damage
{20:33},DAD_SM.part_scope_acc_s01_l01_b,Daedalus,SMG,Scope Accessory,,,-Reload Speed
{20:34},DAD_SM.part_scope_acc_s01_l02_a,Daedalus,SMG,Scope Accessory,,,+Damage
{20:35},DAD_SM.part_scope_acc_s01_l02_b,Daedalus,SMG,Scope Accessory,,,-Reload Speed
{20:36},DAD_SM.part_scope_acc_s02_l01_a,Daedalus,SMG,Scope Accessory,,,No Stat Changes
{20:37},DAD_SM.part_scope_acc_s02_l01_b,Daedalus,SMG,Scope Accessory,,,+Crit Damage
{20:38},DAD_SM.part_scope_acc_s02_l02_a,Daedalus,SMG,Scope Accessory,,,No Stat Changes
{20:39},DAD_SM.part_scope_acc_s02_l02_b,Daedalus,SMG,Scope Accessory,,,+Crit Damage
{20:40},DAD_SM.part_grip_05a_ted_legs,Daedalus,SMG,Grip,,,Tediore reload modifier: Legs
{20:41},DAD_SM.part_grip_05c_ted_jav,Daedalus,SMG,Grip,,,Tediore reload modifier: Javelin
{20:42},DAD_SM.part_grip_05b_ted_homing,Daedalus,SMG,Grip,,,Tediore reload modifier: Homing
{20:43},DAD_SM.part_grip_04_hyp,Daedalus,SMG,Grip,,,Hyperion Grip
{20:44},DAD_SM.part_grip_01,Daedalus,SMG,Grip,,,+Damage
{20:45},DAD_SM.part_grip_02,Daedalus,SMG,Grip,,,+Fire Rate
{20:46},DAD_SM.part_grip_03,Daedalus,SMG,Grip,,,-Reload Speed
{20:47},DAD_SM.part_underbarrel_06_malswitch,Daedalus,SMG,Underbarrel,,,Maliwan Element Switch
{20:48},DAD_SM.part_underbarrel_02_shotgun,Daedalus,SMG,Underbarrel,,,Alt Fire - Shotgun
{20:49},DAD_SM.part_underbarrel_03_overcharge,Daedalus,SMG,Underbarrel,,,Alt Fire - Overcharge
{20:50},DAD_SM.part_underbarrel_04_atlas,Daedalus,SMG,Underbarrel,,,Atlas Tracker Darts
{20:51},DAD_SM.part_foregrip_02,Daedalus,SMG,Foregrip,,,+Fire Rate
{20:52},DAD_SM.part_foregrip_01,Daedalus,SMG,Foregrip,,,+Damage
{20:53},DAD_SM.part_foregrip_03,Daedalus,SMG,Foregrip,,,+Accuracy
{20:54},DAD_SM.part_underbarrel_04_atlas_ball,Daedalus,SMG,Underbarrel,,,Atlas Tracker Grenades
{20:55},DAD_SM.part_body_mag_ps,Daedalus,SMG,Manufacturer Part,,,Daedalus Pistol Ammo
{20:56},DAD_SM.part_body_mag_ar,Daedalus,SMG,Manufacturer Part,,,Daedalus AR Ammo
{20:57},DAD_SM.part_body_mag_sr,Daedalus,SMG,Manufacturer Part,,,Daedalus SR Ammo
{20:58},DAD_SM.part_body_mag_sg,Daedalus,SMG,Manufacturer Part,,,Daedalus Shotgun Ammo
{20:59},DAD_SM.part_rarity,Daedalus,SMG,Rarity,Loremaster Skin,,Can be used for skin
{20:60},DAD_SM.part_barrel_01_luty,Daedalus,SMG,Barrel,,,Luty Madlad
{20:62},DAD_SM.part_body,Daedalus,SMG,Body,,,No Stat Changes
{20:63},DAD_SM.comp_05_legendary_bloodstarved,Daedalus,SMG,Rarity,Darkbeast,,
{20:64},DAD_SM.part_barrel_01_bloodstarved,Daedalus,SMG,Barrel,,,Darkbeast
{20:65},DAD_SM.comp_05_legendary_Luty,Daedalus,SMG,Rarity,Luty Madlad,,Can be used for skin
{20:66},DAD_SM.part_mag_borg_barrel_02,Daedalus,SMG,Stat Modifier,,,3.3s Reload
{20:67},DAD_SM.part_mag_borg_barrel_01,Daedalus,SMG,Stat Modifier,,,3.3s Reload
{20:68},DAD_SM.comp_05_legendary_loarmaster,Daedalus,SMG,Rarity,Rogue,,
{20:69},DAD_SM.part_barrel_01_loarmaster,Daedalus,SMG,Barrel,,,Daedalus SMG
{20:79},DAD_SM.part_underbarrel_01_stungrenade,Daedalus,SMG,Underbarrel,,,Alt Fire - Grenade Launcher
{20:80},DAD_SM.part_barrel_01_a,Daedalus,SMG,Barrel Accessory,,,+Damage
{20:81},DAD_SM.part_barrel_01_b,Daedalus,SMG,Barrel Accessory,,,+Crit Damage
{20:82},DAD_SM.part_barrel_01_c,Daedalus,SMG,Barrel Accessory,,,+Accuracy
{20:83},DAD_SM.part_barrel_01_d,Daedalus,SMG,Barrel Accessory,,,+Accuracy
{20:84},DAD_SM.part_barrel_02_a,Daedalus,SMG,Barrel Accessory,,,+Damage
{20:85},DAD_SM.part_barrel_02_b,Daedalus,SMG,Barrel Accessory,,,+Accuracy
{20:86},DAD_SM.part_barrel_02_c,Daedalus,SMG,Barrel Accessory,,,+Fire Rate
{20:87},DAD_SM.part_barrel_02_d,Daedalus,SMG,Barrel Accessory,,,+Fire Rate
{20:88},DAD_SM.part_barrel_licensed_jak,Daedalus,SMG,Manufacturer Part,,,Jakobs Ricochet
{20:89},DAD_SM.part_barrel_licensed_ted,Daedalus,SMG,Manufacturer Part,,,Tediore Reload
{20:90},DAD_SM.part_barrel_licensed_ted_shooting,Daedalus,SMG,Manufacturer Part,,,Tediore Shooting
{20:91},DAD_SM.part_barrel_licensed_ted_mirv,Daedalus,SMG,Manufacturer Part,,,Tediore MIRV
{20:92},DAD_SM.part_barrel_licensed_ted_combo,Daedalus,SMG,Manufacturer Part,,,Tediore Combo
{20:93},DAD_SM.part_barrel_licensed_hyp,Daedalus,SMG,Manufacturer Part,,,Hyperion Shield visual accessory
{20:95},DAD_SM.comp_01_common,Daedalus,SMG,Rarity,,,
{20:96},DAD_SM.comp_02_uncommon,Daedalus,SMG,Rarity,,,
{20:97},DAD_SM.comp_03_rare,Daedalus,SMG,Rarity,,,
{20:98},DAD_SM.comp_04_epic,Daedalus,SMG,Rarity,,,
{21:2},MAL_SM.part_body,Maliwan,SMG,Body,,,No Stat Changes
{21:3},MAL_SM.part_body_a,Maliwan,SMG,Body Accessory,,,-Reload Speed
{21:4},MAL_SM.part_body_b,Maliwan,SMG,Body Accessory,,,+Ammo
{21:5},MAL_SM.part_body_c,Maliwan,SMG,Body Accessory,,,+Accuracy
{21:6},MAL_SM.part_body_d,Maliwan,SMG,Body Accessory,,,No Stat Changes
{21:7},MAL_SM.part_barrel_01,Maliwan,SMG,Barrel,,,Ephemeris
{21:8},MAL_SM.part_barrel_02,Maliwan,SMG,Barrel,,,Synastry
{21:9},MAL_SM.part_shield_default,Maliwan,SMG,Manufacturer Part,,,Hyperion Shield
{21:10},MAL_SM.part_shield_ricochet,Maliwan,SMG,Manufacturer Part,,,Hyperion Ricochet Shield
{21:11},MAL_SM.part_shield_ammo,Maliwan,SMG,Manufacturer Part,,,Hyperion Absorb Shield
{21:12},MAL_SM.part_shield_amp,Maliwan,SMG,Manufacturer Part,,,Hyperion Amp Shield
{21:13},MAL_SM.part_mag_01,Maliwan,SMG,Magazine,,,2.2s Reload
{21:14},MAL_SM.part_mag_02,Maliwan,SMG,Magazine,,,2.7s Reload
{21:15},MAL_SM.part_mag_03_tor,Maliwan,SMG,Magazine,,,2.4s Reload
{21:16},MAL_SM.part_mag_04_cov,Maliwan,SMG,Magazine,,,3.4s Reload
{21:17},MAL_SM.part_mag_05_borg,Maliwan,SMG,Magazine,,,2.0s Reload
{21:18},MAL_SM.part_mag_torgue_normal,Maliwan,SMG,Manufacturer Part,,,Torgue Impact Gyrojets
{21:19},MAL_SM.part_mag_torgue_sticky,Maliwan,SMG,Manufacturer Part,,,Torgue Sticky Gyrojets
{21:20},MAL_SM.part_mag_ted_thrown_01,Maliwan,SMG,Stat Modifier,,,2.0s Reload
{21:21},MAL_SM.part_mag_ted_thrown_02,Maliwan,SMG,Stat Modifier,,,2.0s Reload
{21:22},MAL_SM.part_mag_ted_thrown_03_tor,Maliwan,SMG,Stat Modifier,,,2.0s Reload
{21:23},MAL_SM.part_mag_ted_thrown_04_cov,Maliwan,SMG,Stat Modifier,,,3.0s Reload
{21:24},MAL_SM.part_mag_ted_thrown_05_bor,Maliwan,SMG,Stat Modifier,,,3.0s Reload
{21:25},MAL_SM.part_scope_ironsight,Maliwan,SMG,Scope,,,ADS
{21:26},MAL_SM.part_scope_01_lens_01,Maliwan,SMG,Scope,,,ADS +Zoom
{21:27},MAL_SM.part_scope_01_lens_02,Maliwan,SMG,Scope,,,ADS +Zoom
{21:28},MAL_SM.part_scope_02_lens_01,Maliwan,SMG,Scope,,,ADS ++Zoom
{21:29},MAL_SM.part_scope_02_lens_02,Maliwan,SMG,Scope,,,ADS ++Zoom
{21:30},MAL_SM.part_scope_acc_S01_L01_a,Maliwan,SMG,Scope Accessory,,,+Damage
{21:31},MAL_SM.part_scope_acc_S01_L01_b,Maliwan,SMG,Scope Accessory,,,-Reload Speed
{21:32},MAL_SM.part_scope_acc_S02_L01_a,Maliwan,SMG,Scope Accessory,,,No Stat Changes
{21:33},MAL_SM.part_scope_acc_S02_L01_b,Maliwan,SMG,Scope Accessory,,,No Stat Changes
{21:34},MAL_SM.part_scope_acc_S01_L02_a,Maliwan,SMG,Scope Accessory,,,+Damage
{21:35},MAL_SM.part_scope_acc_S01_L02_b,Maliwan,SMG,Scope Accessory,,,-Reload Speed
{21:36},MAL_SM.part_scope_acc_S02_L02_a,Maliwan,SMG,Scope Accessory,,,No Stat Changes
{21:37},MAL_SM.part_scope_acc_S02_L02_b,Maliwan,SMG,Scope Accessory,,,No Stat Changes
{21:38},MAL_SM.part_grip_05c_ted_jav,Maliwan,SMG,Grip,,,Tediore reload modifier: Javelin
{21:39},MAL_SM.part_grip_05b_ted_homing,Maliwan,SMG,Grip,,,Tediore reload modifier: Homing
{21:40},MAL_SM.part_grip_05a_ted_legs,Maliwan,SMG,Grip,,,Tediore reload modifier: Legs
{21:41},MAL_SM.part_grip_04_hyp,Maliwan,SMG,Grip,,,Hyperion Grip
{21:42},MAL_SM.part_grip_01,Maliwan,SMG,Grip,,,+Damage
{21:43},MAL_SM.part_grip_02,Maliwan,SMG,Grip,,,+Fire Rate
{21:44},MAL_SM.part_grip_03,Maliwan,SMG,Grip,,,-Reload Speed
{21:45},MAL_SM.part_underbarrel_03_railgun,Maliwan,SMG,Underbarrel,,,Alt Fire - Railgun
{21:46},MAL_SM.part_underbarrel_02_overcharge,Maliwan,SMG,Underbarrel,,,Alt Fire - Energy Discharge
{21:47},MAL_SM.part_underbarrel_04_atlas_ball,Maliwan,SMG,Underbarrel,,,Atlas Tracker Grenades
{21:48},MAL_SM.part_underbarrel_05_ammoswitcher,Maliwan,SMG,Underbarrel,,,Daedalus Ammo Switch
{21:49},MAL_SM.part_foregrip_02,Maliwan,SMG,Foregrip,,,+Fire Rate
{21:50},MAL_SM.part_foregrip_03,Maliwan,SMG,Foregrip,,,+Accuracy
{21:51},MAL_SM.part_foregrip_01,Maliwan,SMG,Foregrip,,,+Damage
{21:52},MAL_SM.part_underbarrel_04_atlas,Maliwan,SMG,Underbarrel,,,Atlas Tracker Darts
{21:53},MAL_SM.part_underbarrel_01_laserwire,Maliwan,SMG,Underbarrel,,,Alt Fire - Laser Wire
{21:54},MAL_SM.part_secondary_ammo_sg,Maliwan,SMG,Manufacturer Part,,,Daedalus Shotgun Ammo
{21:55},MAL_SM.part_secondary_ammo_ar,Maliwan,SMG,Manufacturer Part,,,Daedalus AR Ammo
{21:56},MAL_SM.part_secondary_ammo_ps,Maliwan,SMG,Manufacturer Part,,,Daedalus Pistol Ammo
{21:57},MAL_SM.part_secondary_ammo_sr,Maliwan,SMG,Manufacturer Part,,,Daedalus SR Ammo
{21:58},MAL_SM.comp_01_common,Maliwan,SMG,Rarity,,,
{21:59},MAL_SM.part_barrel_01_OhmIGot,Maliwan,SMG,Barrel,,,Ohm I Got
{21:60},MAL_SM.comp_05_legendary_OhmIGot,Maliwan,SMG,Rarity,Ohm I Got,,Can be used for skin
{21:61},MAL_SM.part_barrel_02_d_PlasmaCoil,Maliwan,SMG,Barrel Accessory,,,+Damage
{21:62},MAL_SM.part_barrel_02_PlasmaCoil,Maliwan,SMG,Barrel,,,Plasma Coil
{21:63},MAL_SM.comp_05_legendary_PlasmaCoil,Maliwan,SMG,Rarity,Plasma Coil,,Can be used for skin
{21:79},MAL_SM.part_mag_torgue_normal_songbird,Maliwan,SMG,Manufacturer Part,,,Torgue Impact Gyrojets - Songbird
{21:80},MAL_SM.part_barrel_02_songbird,Maliwan,SMG,Barrel,,,Songbird
{21:81},MAL_SM.comp_05_legendary_songbird,Maliwan,SMG,Rarity,Songbird,,Can be used for skin
{21:65},MAL_SM.part_barrel_01_a,Maliwan,SMG,Barrel Accessory,,,+Damage
{21:66},MAL_SM.part_barrel_01_b,Maliwan,SMG,Barrel Accessory,,,No Stat Changes
{21:67},MAL_SM.part_barrel_01_c,Maliwan,SMG,Barrel Accessory,,,No Stat Changes
{21:68},MAL_SM.part_barrel_01_d,Maliwan,SMG,Barrel Accessory,,,+Accuracy
{21:69},MAL_SM.part_barrel_02_a,Maliwan,SMG,Barrel Accessory,,,+Damage
{21:70},MAL_SM.part_barrel_02_b,Maliwan,SMG,Barrel Accessory,,,+Accuracy
{21:71},MAL_SM.part_barrel_02_c,Maliwan,SMG,Barrel Accessory,,,+Fire Rate
{21:72},MAL_SM.part_barrel_02_d,Maliwan,SMG,Barrel Accessory,,,+Fire Rate
{21:73},MAL_SM.part_barrel_licensed_jak,Maliwan,SMG,Manufacturer Part,,,Jakobs Ricochet
{21:74},MAL_SM.part_barrel_licensed_ted,Maliwan,SMG,Manufacturer Part,,,Tediore Reload
{21:75},MAL_SM.part_barrel_licensed_ted_shooting,Maliwan,SMG,Manufacturer Part,,,Tediore Shooting
{21:76},MAL_SM.part_barrel_licensed_ted_mirv,Maliwan,SMG,Manufacturer Part,,,Tediore MIRV
{21:77},MAL_SM.part_barrel_licensed_ted_combo,Maliwan,SMG,Manufacturer Part,,,Tediore Combo
{21:78},MAL_SM.part_barrel_licensed_hyp,Maliwan,SMG,Manufacturer Part,,,Hyperion Shield visual accessory
{21:83},MAL_SM.comp_05_legendary_Firework,Maliwan,SMG,Rarity,Matador's Match,,
{21:96},MAL_SM.comp_02_uncommon,Maliwan,SMG,Rarity,,,
{21:97},MAL_SM.comp_03_rare,Maliwan,SMG,Rarity,,,
{21:98},MAL_SM.comp_04_epic,Maliwan,SMG,Rarity,,,
{22:1},VLA_SM.comp_05_legendary_Onslaught,Vladof,SMG,Rarity,Onslaught,,Can be used for skin
{22:2},VLA_SM.part_body,Vladof,SMG,Body,,,No Stat Changes
{22:3},VLA_SM.part_body_a,Vladof,SMG,Body Accessory,,,-Reload Speed
{22:4},VLA_SM.part_body_b,Vladof,SMG,Body Accessory,,,+Ammo
{22:5},VLA_SM.part_body_c,Vladof,SMG,Body Accessory,,,+Accuracy
{22:6},VLA_SM.part_body_d,Vladof,SMG,Body Accessory,,,No Stat Changes
{22:7},VLA_SM.part_barrel_01,Vladof,SMG,Barrel,,,Boory
{22:8},VLA_SM.part_barrel_02,Vladof,SMG,Barrel,,,Flewdy
{22:9},VLA_SM.part_shield_default,Vladof,SMG,Manufacturer Part,,,Hyperion Shield
{22:10},VLA_SM.part_shield_ricochet,Vladof,SMG,Manufacturer Part,,,Hyperion Ricochet Shield
{22:11},VLA_SM.part_shield_ammo,Vladof,SMG,Manufacturer Part,,,Hyperion Absorb Shield
{22:12},VLA_SM.part_shield_amp,Vladof,SMG,Manufacturer Part,,,Hyperion Amp Shield
{22:13},VLA_SM.part_mag_01,Vladof,SMG,Magazine,,,2.4s Reload
{22:14},VLA_SM.part_mag_02,Vladof,SMG,Magazine,,,3.5s Reload
{22:15},VLA_SM.part_mag_03_tor,Vladof,SMG,Magazine,,,2.2s Reload
{22:16},VLA_SM.part_mag_04_cov,Vladof,SMG,Magazine,,,4.4s Reload
{22:17},VLA_SM.part_mag_05_borg,Vladof,SMG,Magazine,,,2.3s Reload
{22:18},VLA_SM.part_mag_torgue_normal,Vladof,SMG,Manufacturer Part,,,Torgue Impact Gyrojets
{22:19},VLA_SM.part_mag_torgue_sticky,Vladof,SMG,Manufacturer Part,,,Torgue Sticky Gyrojets
{22:20},VLA_SM.part_mag_ted_thrown_01,Vladof,SMG,Stat Modifier,,,1.6s Reload
{22:21},VLA_SM.part_mag_ted_thrown_02,Vladof,SMG,Stat Modifier,,,1.6s Reload
{22:22},VLA_SM.part_mag_ted_thrown_03_tor,Vladof,SMG,Stat Modifier,,,1.6s Reload
{22:23},VLA_SM.part_mag_ted_thrown_04_cov,Vladof,SMG,Stat Modifier,,,3.0s Reload
{22:24},VLA_SM.part_mag_ted_thrown_05_bor,Vladof,SMG,Stat Modifier,,,2.5s Reload
{22:25},VLA_SM.part_body_flap,Vladof,SMG,Body Accessory,,,No Stat Changes
{22:26},VLA_SM.part_scope_ironsight,Vladof,SMG,Scope,,,ADS
{22:27},VLA_SM.part_scope_01_lens_01,Vladof,SMG,Scope,,,ADS +Zoom
{22:28},VLA_SM.part_scope_01_lens_02,Vladof,SMG,Scope,,,ADS
{22:29},VLA_SM.part_scope_02_lens_01,Vladof,SMG,Scope,,,ADS ++Zoom
{22:30},VLA_SM.part_scope_02_lens_02,Vladof,SMG,Scope,,,ADS ++Zoom
{22:31},VLA_SM.part_scope_acc_s01_l01_a,Vladof,SMG,Scope Accessory,,,+Damage
{22:32},VLA_SM.part_scope_acc_s01_l01_b,Vladof,SMG,Scope Accessory,,,-Reload Speed
{22:33},VLA_SM.part_scope_acc_s02_l01_a,Vladof,SMG,Scope Accessory,,,No Stat Changes
{22:34},VLA_SM.part_scope_acc_s02_l01_b,Vladof,SMG,Scope Accessory,,,+Ammo
{22:35},VLA_SM.part_scope_acc_s01_l02_a,Vladof,SMG,Scope Accessory,,,+Damage
{22:36},VLA_SM.part_scope_acc_s01_l02_b,Vladof,SMG,Scope Accessory,,,-Reload Speed
{22:37},VLA_SM.part_scope_acc_s02_l02_a,Vladof,SMG,Scope Accessory,,,No Stat Changes
{22:38},VLA_SM.part_scope_acc_s02_l02_b,Vladof,SMG,Scope Accessory,,,+Ammo
{22:40},VLA_SM.part_grip_05c_ted_jav,Vladof,SMG,Grip,,,Tediore reload modifier: Javelin
{22:41},VLA_SM.part_grip_05b_ted_homing,Vladof,SMG,Grip,,,Tediore reload modifier: Homing
{22:42},VLA_SM.part_grip_05a_ted_legs,Vladof,SMG,Grip,,,Tediore reload modifier: Legs
{22:43},VLA_SM.part_grip_04_hyp,Vladof,SMG,Grip,,,Hyperion Grip
{22:44},VLA_SM.part_grip_01,Vladof,SMG,Grip,,,+Damage
{22:45},VLA_SM.part_grip_02,Vladof,SMG,Grip,,,+Fire Rate
{22:46},VLA_SM.part_grip_03,Vladof,SMG,Grip,,,-Reload Speed
{22:47},VLA_SM.part_underbarrel_05_ammoswitcher,Vladof,SMG,Underbarrel,,,Daedalus Ammo Switch
{22:48},VLA_SM.part_underbarrel_04_atlas_ball,Vladof,SMG,Underbarrel,,,Atlas Tracker Grenades
