source,code,Manufacturer,Weapon Type,ID,Part Type,String,Model Name,"Stats (Level 50, Common)",Effects,Requirements,Stats
Item-Editor.html,{8:57},,,57,,DAD_SG.part_barrel_misslaser,Missilaser,Misstical - Underbarrel fires sticky rockets. Main barrel fires a laser that detonates attached rockets each dealing XXX damage.,Misstical - Underbarrel fires sticky rockets. Main barrel fires a laser that detonates attached rockets each dealing XXX damage.,,Misstical - Underbarrel fires sticky rockets. Main barrel fires a laser that detonates attached rockets each dealing XXX damage.
Item-Editor.html,{8:9},,,9,,DAD_SG.part_shield_default,Hyperion Shield,Hyperion Shield mod,Hyperion Shield mod,,Hyperion Shield mod
Item-Editor.html,{8:10},,,10,,DAD_SG.part_shield_ricochet,Hyperion Ricochet Shield,Hyperion Ricochet Shield mod,Hyperion Ricochet Shield mod,,Hyperion Ricochet Shield mod
Item-Editor.html,{8:11},,,11,,DAD_SG.part_shield_ammo,Hyperion Absorb Shield,Hyperion Absorb Shield mod,Hyperion Absorb Shield mod,,Hyperion Absorb Shield mod
Item-Editor.html,{8:12},,,12,,DAD_SG.part_shield_amp,Hyperion Amp Shield,Hyperion Amp Shield mod,Hyperion Amp Shield mod,,Hyperion Amp Shield mod
Item-Editor.html,{8:69},,,69,,DAD_SG.part_barrel_licensed_jak,Jakobs Ricochet,Jakobs Ricochet mod,Jakobs Ricochet mod,,Jakobs Ricochet mod
Item-Editor.html,{8:70},,,70,,DAD_SG.part_barrel_licensed_ted,SG Ted,"Tediore Reload, no stat changes","Tediore Reload, no stat changes",,"Tediore Reload, no stat changes"
Item-Editor.html,{8:71},,,71,,DAD_SG.part_barrel_licensed_ted_shooting,SG Shooting,"Tediore Shooting, no stat changes","Tediore Shooting, no stat changes",,"Tediore Shooting, no stat changes"
Item-Editor.html,{8:72},,,72,,DAD_SG.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes","Tediore MIRV, no stat changes mod","Tediore MIRV, no stat changes mod",,"Tediore MIRV, no stat changes mod"
Item-Editor.html,{8:73},,,73,,DAD_SG.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes","Tediore Combo, no stat changes mod","Tediore Combo, no stat changes mod",,"Tediore Combo, no stat changes mod"
Item-Editor.html,{8:74},,,74,,DAD_SG.part_barrel_licensed_hyp,SG Hyp,"Hyperion Shield visual accessory, no stat changes","Hyperion Shield visual accessory, no stat changes",,"Hyperion Shield visual accessory, no stat changes"
Item-Editor.html,{8:75},,,75,,DAD_SG.part_mag_torgue_normal,Torgue Impact Gyrojets,Torgue Impact Gyrojets mod,Torgue Impact Gyrojets mod,,Torgue Impact Gyrojets mod
Item-Editor.html,{8:76},,,76,,DAD_SG.part_mag_torgue_sticky,Torgue Sticky Gyrojets,Torgue Sticky Gyrojets mod,Torgue Sticky Gyrojets mod,,Torgue Sticky Gyrojets mod
Item-Editor.html,{8:77},,,77,,DAD_SG.part_body_mag_ps,Daedalus Pistol Ammo,Daedalus Pistol Ammo mod,Daedalus Pistol Ammo mod,,Daedalus Pistol Ammo mod
Item-Editor.html,{8:78},,,78,,DAD_SG.part_body_mag_smg,Daedalus SMG Ammo,Daedalus SMG Ammo mod,Daedalus SMG Ammo mod,,Daedalus SMG Ammo mod
Item-Editor.html,{8:79},,,79,,DAD_SG.part_body_mag_ar,Daedalus AR Ammo,Daedalus AR Ammo mod,Daedalus AR Ammo mod,,Daedalus AR Ammo mod
Item-Editor.html,{8:80},,,80,,DAD_SG.part_body_mag_sr,Daedalus SR Ammo,Daedalus SR Ammo mod,Daedalus SR Ammo mod,,Daedalus SR Ammo mod
Item-Editor.html,{8:13},,,13,,DAD_SG.part_mag_05_borg,"2.1s Reload, -Damage, +Fire Rate, 12 Shots, Ripper Mag","2.1s Reload, -Damage, +Fire Rate, 12 Shots, Ripper Mag mod","2.1s Reload, -Damage, +Fire Rate, 12 Shots, Ripper Mag mod",,"2.1s Reload, -Damage, +Fire Rate, 12 Shots, Ripper Mag mod"
Item-Editor.html,{8:14},,,14,,DAD_SG.part_mag_04_cov,"3.5s Reload, +Damage, -Acc, -Reload, 10 Shots, CoV Mag","3.5s Reload, +Damage, -Acc, -Reload, 10 Shots, CoV Mag mod","3.5s Reload, +Damage, -Acc, -Reload, 10 Shots, CoV Mag mod",,"3.5s Reload, +Damage, -Acc, -Reload, 10 Shots, CoV Mag mod"
Item-Editor.html,{8:15},,,15,,DAD_SG.part_mag_03_tor,"2.2s Reload, +Damage, -Reload, -Fire Rate, 6 Shots, Torgue","2.2s Reload, +Damage, -Reload, -Fire Rate, 6 Shots, Torgue mod","2.2s Reload, +Damage, -Reload, -Fire Rate, 6 Shots, Torgue mod",,"2.2s Reload, +Damage, -Reload, -Fire Rate, 6 Shots, Torgue mod"
Item-Editor.html,{8:16},,,16,,DAD_SG.part_mag_01,"2.0s Reload, -Reload, 8 Shots","2.0s Reload, -Reload, 8 Shots mod","2.0s Reload, -Reload, 8 Shots mod",,"2.0s Reload, -Reload, 8 Shots mod"
Item-Editor.html,{8:17},,,17,,DAD_SG.part_mag_02,"2.4s Reload, -Damage, +Reload, 10 Shots","2.4s Reload, -Damage, +Reload, 10 Shots mod","2.4s Reload, -Damage, +Reload, 10 Shots mod",,"2.4s Reload, -Damage, +Reload, 10 Shots mod"
Item-Editor.html,{8:18},,,18,,DAD_SG.part_mag_ted_thrown_01,2.0s Reload,2.0s Reload mod,2.0s Reload mod,,2.0s Reload mod
Item-Editor.html,{8:19},,,19,,DAD_SG.part_mag_ted_thrown_02,2.0s Reload,2.0s Reload mod,2.0s Reload mod,,2.0s Reload mod
Item-Editor.html,{8:20},,,20,,DAD_SG.part_mag_ted_thrown_03_tor,2.0s Reload,2.0s Reload mod,2.0s Reload mod,,2.0s Reload mod
Item-Editor.html,{8:21},,,21,,DAD_SG.part_mag_ted_thrown_04_cov,3.0s Reload,3.0s Reload mod,3.0s Reload mod,,3.0s Reload mod
Item-Editor.html,{8:22},,,22,,DAD_SG.part_mag_ted_thrown_05_bor,3.0s Reload,3.0s Reload mod,3.0s Reload mod,,3.0s Reload mod
Item-Editor.html,{8:23},,,23,,DAD_SG.part_scope_ironsight,ADS,ADS mod,ADS mod,,ADS mod
Item-Editor.html,{8:24},,,24,,DAD_SG.part_scope_01_lens_01,ADS +Zoom,ADS +Zoom mod,ADS +Zoom mod,,ADS +Zoom mod
Item-Editor.html,{8:25},,,25,,DAD_SG.part_scope_01_lens_02,ADS +Zoom,ADS +Zoom mod,ADS +Zoom mod,,ADS +Zoom mod
Item-Editor.html,{8:26},,,26,,DAD_SG.part_scope_02_lens_01,ADS ++Zoom,ADS ++Zoom mod,ADS ++Zoom mod,,ADS ++Zoom mod
Item-Editor.html,{8:27},,,27,,DAD_SG.part_scope_02_lens_02,ADS +++Zoom,ADS +++Zoom mod,ADS +++Zoom mod,,ADS +++Zoom mod
Item-Editor.html,{8:28},,,28,,DAD_SG.part_scope_acc_s01_l01_a,HUD Elements,Damage mod,HUD Elements,,Damage mod
Item-Editor.html,{8:29},,,29,,DAD_SG.part_scope_acc_s01_l01_b,Distance,Reload Speed mod,Distance,,Reload Speed mod
Item-Editor.html,{8:30},,,30,,DAD_SG.part_scope_acc_s02_l01_a,HUD Elements,ADS prof mod,HUD Elements,,ADS prof mod
Item-Editor.html,{8:31},,,31,,DAD_SG.part_scope_acc_s02_l01_b,Zoom Scale,Crit Damage mod,Zoom Scale,,Crit Damage mod
Item-Editor.html,{8:32},,,32,,DAD_SG.part_scope_acc_s01_l02_a,Mag Counter,Damage mod,Mag Counter,,Damage mod
Item-Editor.html,{8:33},,,33,,DAD_SG.part_scope_acc_s01_l02_b,"Ammo Type, Compass",Reload Speed mod,"Ammo Type, Compass",,Reload Speed mod
Item-Editor.html,{8:34},,,34,,DAD_SG.part_scope_acc_s02_l02_a,HUD Elements,ADS prof mod,HUD Elements,,ADS prof mod
Item-Editor.html,{8:35},,,35,,DAD_SG.part_scope_acc_s02_l02_b,"Mag Counter, Distance",Crit Damage mod,"Mag Counter, Distance",,Crit Damage mod
Item-Editor.html,{8:36},,,36,,DAD_SG.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes","Tediore reload modifier: Legs, no stat changes","Tediore reload modifier: Legs, no stat changes",,"Tediore reload modifier: Legs, no stat changes"
Item-Editor.html,{8:37},,,37,,DAD_SG.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes","Tediore reload modifier: Javelin, no stat changes","Tediore reload modifier: Javelin, no stat changes",,"Tediore reload modifier: Javelin, no stat changes"
Item-Editor.html,{8:38},,,38,,DAD_SG.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes","Tediore reload modifier: Homing, no stat changes","Tediore reload modifier: Homing, no stat changes",,"Tediore reload modifier: Homing, no stat changes"
Item-Editor.html,{8:39},,,39,,DAD_SG.part_grip_01,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{8:40},,,40,,DAD_SG.part_grip_02,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{8:41},,,41,,DAD_SG.part_grip_03,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{8:42},,,42,,DAD_SG.part_grip_04_hyp,Hyperion Grip,"Hyperion Grip, -Acc, Acc increases with continuous fire mod","Hyperion Grip, -Acc, Acc increases with continuous fire mod",,"Hyperion Grip, -Acc, Acc increases with continuous fire mod"
Item-Editor.html,{8:43},,,43,,DAD_SG.part_underbarrel_02_singularity,Alt Fire - Gravity Harpoon,Alt Fire - Gravity Harpoon mod,Fires a Harpoon that deals XXX Damage,,Alt Fire - Gravity Harpoon mod
Item-Editor.html,{8:44},,,44,,DAD_SG.part_underbarrel_06_malswitch,Maliwan Element Switch,Maliwan Element Switch mod,Used for Maliwan elemental switch,,Maliwan Element Switch mod
Item-Editor.html,{8:45},,,45,,DAD_SG.part_underbarrel_01_microrocket,Alt Fire - Micro-Rocket POD,Alt Fire - Micro-Rocket POD mod,Alt Fire - Micro-Rocket POD mod,,Alt Fire - Micro-Rocket POD mod
Item-Editor.html,{8:46},,,46,,DAD_SG.part_underbarrel_04_atlas,Atlas Tracker Darts,Atlas Tracker Darts mod,Atlas Tracker Darts mod,,Atlas Tracker Darts mod
Item-Editor.html,{8:50},,,50,,DAD_SG.part_underbarrel_03_mine,Alt Fire - Proxy Mine Launcher,Alt Fire - Proxy Mine Launcher mod,Launches a Mine that deals XXX Damage,,Alt Fire - Proxy Mine Launcher mod
Item-Editor.html,{8:51},,,51,,DAD_SG.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades,Atlas Tracker Grenades mod,Atlas Tracker Grenades mod,,Atlas Tracker Grenades mod
Item-Editor.html,{8:56},,,56,,DAD_SG.part_underbarrel_01_misslaser,Switch for Misstical Underbarrel,Switch for Misstical Underbarrel,Switch for Misstical Underbarrel,,Switch for Misstical Underbarrel
Item-Editor.html,{8:47},,,47,,DAD_SG.part_foregrip_01,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{8:48},,,48,,DAD_SG.part_foregrip_03,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{8:49},,,49,,DAD_SG.part_foregrip_02,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{8:61},,,61,,DAD_SG.part_barrel_01_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{8:62},,,62,,DAD_SG.part_barrel_01_b,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{8:63},,,63,,DAD_SG.part_barrel_01_c,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{8:64},,,64,,DAD_SG.part_barrel_01_d,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{8:65},,,65,,DAD_SG.part_barrel_02_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{8:66},,,66,,DAD_SG.part_barrel_02_b,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{8:67},,,67,,DAD_SG.part_barrel_02_c,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{8:68},,,68,,DAD_SG.part_barrel_02_d,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{8:95},,,95,,DAD_SG.comp_01_common,Common,"Item Type ID: 8, Item ID: 95 mod","Item Type ID: 8, Item ID: 95 mod",,"Item Type ID: 8, Item ID: 95 mod"
Item-Editor.html,{8:96},,,96,,DAD_SG.comp_02_uncommon,Uncommon,"Item Type ID: 8, Item ID: 96 mod","Item Type ID: 8, Item ID: 96 mod",,"Item Type ID: 8, Item ID: 96 mod"
Item-Editor.html,{8:97},,,97,,DAD_SG.comp_03_rare,Rare,"Item Type ID: 8, Item ID: 97 mod","Item Type ID: 8, Item ID: 97 mod",,"Item Type ID: 8, Item ID: 97 mod"
Item-Editor.html,{8:98},,,98,,DAD_SG.comp_04_epic,Epic,"Item Type ID: 8, Item ID: 98 mod","Item Type ID: 8, Item ID: 98 mod",,"Item Type ID: 8, Item ID: 98 mod"
Item-Editor.html,{8:53},,,53,,DAD_SG.comp_05_legendary_bod,Legendary - Bod,"Item Type ID: 8, Item ID: 53 mod",Bod,,"Item Type ID: 8, Item ID: 53 mod"
Item-Editor.html,{8:55},,,55,,DAD_SG.comp_05_legendary_HeartGUn,Legendary - Acey May,"Item Type ID: 8, Item ID: 55 mod",Acey May,,"Item Type ID: 8, Item ID: 55 mod"
Item-Editor.html,{8:58},,,58,,DAD_SG.comp_05_legendary_misslaser,Legendary - Missilaser,"Item Type ID: 8, Item ID: 58 mod",Missilaser,,"Item Type ID: 8, Item ID: 58 mod"
Item-Editor.html,{8:2},,,2,,DAD_SG.part_body,DAD_SG_Body,"No Stat Changes, always present","No Stat Changes, always present",,"No Stat Changes, always present"
Item-Editor.html,{20:3},,,3,,DAD_SM.part_body_a,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{20:4},,,4,,DAD_SM.part_body_b,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{20:5},,,5,,DAD_SM.part_body_c,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{20:6},,,6,,DAD_SM.part_body_d,DAD_SM_Body_D,DAD_SM_Body_D mod,DAD_SM_Body_D mod,,DAD_SM_Body_D mod
Item-Editor.html,{20:7},,,7,,DAD_SM.part_barrel_01,GCX,"GCX, 658 Damage, 73% Acc, 6.7/s FR mod","GCX, 658 Damage, 73% Acc, 6.7/s FR mod",,"GCX, 658 Damage, 73% Acc, 6.7/s FR mod"
Item-Editor.html,{20:8},,,8,,DAD_SM.part_barrel_02,Painter,"Painter, 714 Damage, 74% Acc, 6.0/s FR mod","Painter, 714 Damage, 74% Acc, 6.0/s FR mod",,"Painter, 714 Damage, 74% Acc, 6.0/s FR mod"
Item-Editor.html,{20:60},,,60,,DAD_SM.part_barrel_01_luty,Luty Madlad,"Homemade Ingenuity - Overheats quickly, but also Cools down quickly","Homemade Ingenuity - Overheats quickly, but also Cools down quickly",,"Homemade Ingenuity - Overheats quickly, but also Cools down quickly"
Item-Editor.html,{20:64},,,64,,DAD_SM.part_barrel_01_bloodstarved,Darkbeast,"Parley - Bullets pierce enemies, and have a 5% Chance when hitting an enemy to cause an explosion that deals XXX Damage","Parley - Bullets pierce enemies, and have a 5% Chance when hitting an enemy to cause an explosion that deals XXX Damage",,"Parley - Bullets pierce enemies, and have a 5% Chance when hitting an enemy to cause an explosion that deals XXX Damage"
Item-Editor.html,{20:69},,,69,,DAD_SM.part_barrel_01_loarmaster,Daedalus SMG,"Daedalus SMG, 658x6 Damage, 71% Acc, 6.7/s FR, 2 Shot mod","Daedalus SMG, 658x6 Damage, 71% Acc, 6.7/s FR, 2 Shot mod",,"Daedalus SMG, 658x6 Damage, 71% Acc, 6.7/s FR, 2 Shot mod"
Item-Editor.html,{20:9},,,9,,DAD_SM.part_shield_default,Hyperion Shield,Hyperion Shield mod,Hyperion Shield mod,,Hyperion Shield mod
Item-Editor.html,{20:10},,,10,,DAD_SM.part_shield_ricochet,Hyperion Ricochet Shield,Hyperion Ricochet Shield mod,Hyperion Ricochet Shield mod,,Hyperion Ricochet Shield mod
Item-Editor.html,{20:11},,,11,,DAD_SM.part_shield_ammo,Hyperion Absorb Shield,Hyperion Absorb Shield mod,Hyperion Absorb Shield mod,,Hyperion Absorb Shield mod
Item-Editor.html,{20:12},,,12,,DAD_SM.part_shield_amp,Hyperion Amp Shield,Hyperion Amp Shield mod,Hyperion Amp Shield mod,,Hyperion Amp Shield mod
Item-Editor.html,{20:18},,,18,,DAD_SM.part_mag_torgue_normal,Torgue Impact Gyrojets,Torgue Impact Gyrojets mod,Torgue Impact Gyrojets mod,,Torgue Impact Gyrojets mod
Item-Editor.html,{20:19},,,19,,DAD_SM.part_mag_torgue_sticky,Torgue Sticky Gyrojets,Torgue Sticky Gyrojets mod,Torgue Sticky Gyrojets mod,,Torgue Sticky Gyrojets mod
Item-Editor.html,{20:55},,,55,,DAD_SM.part_body_mag_ps,Daedalus Pistol Ammo,Daedalus Pistol Ammo mod,Daedalus Pistol Ammo mod,,Daedalus Pistol Ammo mod
Item-Editor.html,{20:56},,,56,,DAD_SM.part_body_mag_ar,Daedalus AR Ammo,Daedalus AR Ammo mod,Daedalus AR Ammo mod,,Daedalus AR Ammo mod
Item-Editor.html,{20:57},,,57,,DAD_SM.part_body_mag_sr,Daedalus SR Ammo,Daedalus SR Ammo mod,Daedalus SR Ammo mod,,Daedalus SR Ammo mod
Item-Editor.html,{20:58},,,58,,DAD_SM.part_body_mag_sg,Daedalus Shotgun Ammo,Daedalus Shotgun Ammo mod,Daedalus Shotgun Ammo mod,,Daedalus Shotgun Ammo mod
Item-Editor.html,{20:88},,,88,,DAD_SM.part_barrel_licensed_jak,Jakobs Ricochet,Jakobs Ricochet mod,Jakobs Ricochet mod,,Jakobs Ricochet mod
Item-Editor.html,{20:89},,,89,,DAD_SM.part_barrel_licensed_ted,SM Ted,"Tediore Reload, no stat changes","Tediore Reload, no stat changes",,"Tediore Reload, no stat changes"
Item-Editor.html,{20:90},,,90,,DAD_SM.part_barrel_licensed_ted_shooting,SM Shooting,"Tediore Shooting, no stat changes","Tediore Shooting, no stat changes",,"Tediore Shooting, no stat changes"
Item-Editor.html,{20:91},,,91,,DAD_SM.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes","Tediore MIRV, no stat changes mod","Tediore MIRV, no stat changes mod",,"Tediore MIRV, no stat changes mod"
Item-Editor.html,{20:92},,,92,,DAD_SM.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes","Tediore Combo, no stat changes mod","Tediore Combo, no stat changes mod",,"Tediore Combo, no stat changes mod"
Item-Editor.html,{20:93},,,93,,DAD_SM.part_barrel_licensed_hyp,SM Hyp,"Hyperion Shield visual accessory, no stat changes","Hyperion Shield visual accessory, no stat changes",,"Hyperion Shield visual accessory, no stat changes"
Item-Editor.html,{20:13},,,13,,DAD_SM.part_mag_01,"2.3s Reload, 22 Shots","2.3s Reload, 22 Shots mod","2.3s Reload, 22 Shots mod",,"2.3s Reload, 22 Shots mod"
Item-Editor.html,{20:14},,,14,,DAD_SM.part_mag_02,"2.6s Reload, -Damage, 28 Shots","2.6s Reload, -Damage, 28 Shots mod","2.6s Reload, -Damage, 28 Shots mod",,"2.6s Reload, -Damage, 28 Shots mod"
Item-Editor.html,{20:15},,,15,,DAD_SM.part_mag_03_tor,"2.8s Reload, +Damage, -Fire Rate, 18 Shots, Torgue","2.8s Reload, +Damage, -Fire Rate, 18 Shots, Torgue mod","2.8s Reload, +Damage, -Fire Rate, 18 Shots, Torgue mod",,"2.8s Reload, +Damage, -Fire Rate, 18 Shots, Torgue mod"
Item-Editor.html,{20:16},,,16,,DAD_SM.part_mag_04_cov,"4.0s Reload, +Damage, -Acc, 34 Shots, CoV Mag","4.0s Reload, +Damage, -Acc, 34 Shots, CoV Mag mod","4.0s Reload, +Damage, -Acc, 34 Shots, CoV Mag mod",,"4.0s Reload, +Damage, -Acc, 34 Shots, CoV Mag mod"
Item-Editor.html,{20:17},,,17,,DAD_SM.part_mag_05_borg,"2.1s Reload, +Fire Rate, 32 Shots, Ripper Mag","2.1s Reload, +Fire Rate, 32 Shots, Ripper Mag mod","2.1s Reload, +Fire Rate, 32 Shots, Ripper Mag mod",,"2.1s Reload, +Fire Rate, 32 Shots, Ripper Mag mod"
Item-Editor.html,{20:20},,,20,,DAD_SM.part_mag_ted_thrown_01,1.6s Reload,1.6s Reload mod,1.6s Reload mod,,1.6s Reload mod
Item-Editor.html,{20:21},,,21,,DAD_SM.part_mag_ted_thrown_02,1.6s Reload,1.6s Reload mod,1.6s Reload mod,,1.6s Reload mod
Item-Editor.html,{20:22},,,22,,DAD_SM.part_mag_ted_thrown_03_tor,1.6s Reload,1.6s Reload mod,1.6s Reload mod,,1.6s Reload mod
Item-Editor.html,{20:23},,,23,,DAD_SM.part_mag_ted_thrown_04_cov,3.0s Reload,3.0s Reload mod,3.0s Reload mod,,3.0s Reload mod
Item-Editor.html,{20:24},,,24,,DAD_SM.part_mag_ted_thrown_05_bor,3.0s Reload,3.0s Reload mod,3.0s Reload mod,,3.0s Reload mod
Item-Editor.html,{20:66},,,66,,DAD_SM.part_mag_borg_barrel_02,3.3s Reload,3.3s Reload mod,3.3s Reload mod,,3.3s Reload mod
Item-Editor.html,{20:67},,,67,,DAD_SM.part_mag_borg_barrel_01,3.3s Reload,3.3s Reload mod,3.3s Reload mod,,3.3s Reload mod
Item-Editor.html,{20:25},,,25,,DAD_SM.part_scope_02_lens_02,ADS ++Zoom,ADS ++Zoom mod,Mag Gauge,,ADS ++Zoom mod
Item-Editor.html,{20:26},,,26,,DAD_SM.part_scope_02_lens_01,ADS ++Zoom,ADS ++Zoom mod,ADS ++Zoom mod,,ADS ++Zoom mod
Item-Editor.html,{20:27},,,27,,DAD_SM.part_scope_01_lens_02,ADS +Zoom,ADS +Zoom mod,ADS +Zoom mod,,ADS +Zoom mod
Item-Editor.html,{20:28},,,28,,DAD_SM.part_scope_01_lens_01,ADS +Zoom,ADS +Zoom mod,ADS +Zoom mod,,ADS +Zoom mod
Item-Editor.html,{20:29},,,29,,DAD_SM.part_scope_ironsight,ADS,ADS mod,ADS mod,,ADS mod
Item-Editor.html,{20:30},,,30,,DAD_SM.part_scope_acc_s02_lb_b,+Damage,Damage mod,"Makes the lens black, can't see through it",,Damage mod
Item-Editor.html,{20:31},,,31,,DAD_SM.part_scope_acc_s02_lb_a,+Damage,Damage mod,"Makes the lens black, can't see through it",,Damage mod
Item-Editor.html,{20:32},,,32,,DAD_SM.part_scope_acc_s01_l01_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{20:33},,,33,,DAD_SM.part_scope_acc_s01_l01_b,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{20:34},,,34,,DAD_SM.part_scope_acc_s01_l02_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{20:35},,,35,,DAD_SM.part_scope_acc_s01_l02_b,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{20:36},,,36,,DAD_SM.part_scope_acc_s02_l01_a,DAD_SM_Scope_02_A,ADS prof mod,Mag Gauge,,ADS prof mod
Item-Editor.html,{20:37},,,37,,DAD_SM.part_scope_acc_s02_l01_b,+Crit Damage,Crit Damage mod,Mag Gauge,,Crit Damage mod
Item-Editor.html,{20:38},,,38,,DAD_SM.part_scope_acc_s02_l02_a,DAD_SM_Scope_02_A,ADS prof mod,"Makes the lens black, can't see through it",,ADS prof mod
Item-Editor.html,{20:39},,,39,,DAD_SM.part_scope_acc_s02_l02_b,+Crit Damage,Crit Damage mod,"Makes the lens black, can't see through it",,Crit Damage mod
Item-Editor.html,{20:40},,,40,,DAD_SM.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes","Tediore reload modifier: Legs, no stat changes","Tediore reload modifier: Legs, no stat changes",,"Tediore reload modifier: Legs, no stat changes"
Item-Editor.html,{20:41},,,41,,DAD_SM.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes","Tediore reload modifier: Javelin, no stat changes","Tediore reload modifier: Javelin, no stat changes",,"Tediore reload modifier: Javelin, no stat changes"
Item-Editor.html,{20:42},,,42,,DAD_SM.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes","Tediore reload modifier: Homing, no stat changes","Tediore reload modifier: Homing, no stat changes",,"Tediore reload modifier: Homing, no stat changes"
Item-Editor.html,{20:43},,,43,,DAD_SM.part_grip_04_hyp,Hyperion Grip,"Hyperion Grip, -Acc, Acc increases with continuous fire mod","Hyperion Grip, -Acc, Acc increases with continuous fire mod",,"Hyperion Grip, -Acc, Acc increases with continuous fire mod"
Item-Editor.html,{20:44},,,44,,DAD_SM.part_grip_01,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{20:45},,,45,,DAD_SM.part_grip_02,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{20:46},,,46,,DAD_SM.part_grip_03,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{20:47},,,47,,DAD_SM.part_underbarrel_06_malswitch,Maliwan Element Switch,Maliwan Element Switch mod,Used for Maliwan elemental switch,,Maliwan Element Switch mod
Item-Editor.html,{20:48},,,48,,DAD_SM.part_underbarrel_02_shotgun,Alt Fire - Shotgun,Alt Fire - Shotgun mod,Alt Fire - Shotgun mod,,Alt Fire - Shotgun mod
Item-Editor.html,{20:49},,,49,,DAD_SM.part_underbarrel_03_overcharge,Alt Fire - Overcharge,Alt Fire - Overcharge mod,Increases Burst Count to 6 and Fire Rate to 11,,Alt Fire - Overcharge mod
Item-Editor.html,{20:50},,,50,,DAD_SM.part_underbarrel_04_atlas,Atlas Tracker Darts,Atlas Tracker Darts mod,Atlas Tracker Darts mod,,Atlas Tracker Darts mod
